15662.172395799389	0.002790204615164064	8.459961837216079e-5	-0.00013848147308587574	-0.0008061708368489494
15662.388778202196	0.002760037022086462	8.368493030674029e-5	-0.0001336895945142599	-0.0007782748831731644
15662.605163594455	0.002524176307274101	7.653358149394453e-5	-0.0001289546658150403	-0.0007507104635666306
15662.82155197621	0.001883264404827887	5.710099147439965e-5	-0.00014331774528597105	-0.0008343252283346781
15663.037943347503	0.0019692673018338876	5.970861825061014e-5	-0.00015874062026316452	-0.0009241095998460245
15663.254337708373	0.0025110383684799425	7.613523629655576e-5	-0.0001329211558138781	-0.0007738014120556976
15663.470735058863	0.00223830224616709	6.786581700788699e-5	-0.00015733430784832094	-0.0009159227425640944
15663.687135399014	0.0017968573613509464	5.448111088819179e-5	-0.0001951124690289189	-0.0011358485646608225
15663.903538728864	0.00192832163121662	5.84671365007101e-5	-0.00015426109881725496	-0.0008980320353006771
15664.11994504846	0.0022644026849981437	6.865718806091037e-5	-0.00014925288596685983	-0.0008688766901505213
15664.33635435787	0.002371987154933027	7.191917288087569e-5	-0.00015985382302036033	-0.0009305901172636476
15664.552766657076	0.0022678338250812463	6.876122098381298e-5	-0.00012091076342646784	-0.0007038828311359346
15664.769181946149	0.002259726910509008	6.851541754873168e-5	-0.0001521994301009974	-0.0008860300168555095
15664.985600225129	0.002250702394262723	6.82417922288251e-5	-0.00021321798792086084	-0.0012412499659562137
15665.202021494058	0.0021826596883866753	6.617872240274915e-5	-0.000177268062847372	-0.0010319672327838189
15665.418445752981	0.002362337205575426	7.162658429130526e-5	-0.0001327846279507901	-0.00077300661417273
15665.634873001934	0.00229931566744759	6.971575737708342e-5	-0.000169346063205088	-0.000985849258019232
15665.851303240961	0.0020632565106593354	6.255839175987898e-5	-0.00020927097676029434	-0.0012182724136565438
15666.067736470102	0.0024163202300982213	7.326336148262066e-5	-0.000162264505695521	-0.0009446239228428703
15666.2841726894	0.002748246317565476	8.332743354919311e-5	-0.00011355743599591843	-0.0006610753855173121
15666.500611898897	0.0030106994619842264	9.128507068366338e-5	-0.00012106917912258669	-0.0007048050491876658
15666.717054098632	0.0033974598915971653	0.00010301173207934875	-9.666301657350394e-5	-0.0005627244080158013
15666.933499288645	0.0036220871707338706	0.0001098224806487058	-2.1909975821650392e-5	-0.00012754907317115825
15667.149947468983	0.0034298916836883473	0.00010399507115746792	-2.4311126558212056e-5	-0.0001415273885050368
15667.36639863968	0.0032547583775648656	9.868499074910684e-5	-6.607149379991755e-5	-0.0003846356502541596
15667.582852800784	0.0033100490627460725	0.00010036141649954964	-2.2622185370696194e-5	-0.00013169520590192442
15667.799309952332	0.002835534365796969	8.597402639356802e-5	-7.69376831436694e-6	-4.478932453779439e-5
15668.015770094367	0.00198730453709609	6.0255511195800634e-5	-2.9129814388041428e-5	-0.0001695794124597387
15668.232233226963	0.0011424945523553776	3.46406864200009e-5	-3.395530094331017e-5	-0.00019767101524079787
15668.448699350096	-0.00018129019509540667	-5.49675863781917e-6	-4.3879544671603106e-5	-0.0002554450675616413
15668.665168463838	-0.0015806637799407534	-4.792607389111567e-5	-7.970362158690336e-5	-0.0004639951748257325
15668.881640568234	-0.0031467735023334433	-9.541086555237586e-5	-6.963231433335207e-5	-0.00040536499119298453
15669.098115663322	-0.005535850143373629	-0.00016784819541535407	-1.5780834948014842e-5	-9.186823791459107e-5
15669.314593749146	-0.008534667383957632	-0.0002587729945295386	-3.639015956977998e-5	-0.00021184556128489432
15669.531074825745	-0.01230382413531984	-0.0003730546572495849	-0.00010126103771338052	-0.0005894918193350381
15669.747558893161	-0.017079626304144595	-0.0005178580307038845	-7.840880090364311e-5	-0.00045645736741704087
15669.964045951436	-0.02275834144367399	-0.0006900379242634648	-3.551421646358826e-5	-0.00020674625253828139
15670.180536000611	-0.029439164325997046	-0.0008926019452620812	-3.2152010818344464e-5	-0.0001871731495210742
15670.397029040727	-0.03676928930558477	-0.0011148529488347711	-3.259993000178841e-5	-0.0001897807140920676
15670.613525071825	-0.04343355273287515	-0.0013169148835101834	1.6900070843295196e-5	9.838387728658138e-5
15670.830024093948	-0.04873062308842774	-0.0014775232231762996	0.00010302186361166901	0.0005997424792705245
15671.046526107135	-0.052886814020022196	-0.0016035398474710922	0.0001482227987140754	0.0008628800302067778
15671.26303111143	-0.05560090978228836	-0.001685831828663201	0.00017365129731617137	0.0010109122076602318
15671.479539106871	-0.0564142295188288	-0.0017104918621789944	0.00017984143773339622	0.0010469481521744272
15671.696050093502	-0.05530239129148132	-0.001676780682284166	0.00013061967536766563	0.0007604033279945608
15671.912564071365	-0.05312102622129626	-0.0016106412129903822	5.9989976977370346e-5	0.00034923205873471104
15672.12908104053	-0.05029592464315101	-0.0015249835110158535	6.114868137411336e-6	3.559774642562396e-5
15672.345601000976	-0.04668299137194262	-0.0014154385786165715	-5.2229654749874304e-5	-0.00030405529013925855
15672.562123952777	-0.04281293055117807	-0.0012980974822918202	-0.0001318445290729823	-0.0007675338221655777
15672.778649895974	-0.03859475990685814	-0.001170201619458429	-0.00020920123405397757	-0.0012178664060176689
15672.995178830608	-0.03374113971577338	-0.0010230387864326364	-0.00021201836752863748	-0.001234266367688884
15673.211710756721	-0.02918830392220721	-0.0008849958025763563	-0.0001902797524553196	-0.0011077148722789085
15673.428245674353	-0.0252615459213271	-0.0007659356352650235	-0.00017594529172761488	-0.0010242667117190771
15673.644783583546	-0.02183619229291404	-0.0006620781589428427	-0.0001239216052887784	-0.000721410467502523
15673.861324484342	-0.01930818823639903	-0.0005854285192489921	-6.840953565000771e-5	-0.00039824657677648356
15674.07786837678	-0.017448671667904	-0.0005290475674017961	-6.49682615153188e-5	-0.00037821317601053115
15674.294415260905	-0.015640461367582337	-0.0004742222329039432	-7.009103252282882e-5	-0.0004080354222510003
15674.510965136757	-0.01426269184567582	-0.00043244795759645566	-6.204729611925685e-5	-0.0003612087561031128
15674.727518004374	-0.012947959794486109	-0.00039258499228279615	-5.475402398364046e-5	-0.00031875092279214784
15674.944073863802	-0.011230541439802686	-0.00034051248957029577	-3.5188706461658625e-5	-0.00020485129384950732
15675.160632715082	-0.010181170928890867	-0.0003086953445940234	-2.9349574179878583e-5	-0.00017085874558165926
15675.377194558252	-0.009679704596912924	-0.00029349077497885673	-5.069821561203274e-5	-0.0002951400067888904
15675.593759393354	-0.008693960113378831	-0.0002636027851639795	-5.374027708673409e-5	-0.00031284938834121636
15675.810327220432	-0.007690462359077441	-0.00023317651226993007	-5.241030335458769e-5	-0.00030510693721949345
15676.026898039558	-0.007055403349734681	-0.0002139213832581673	-5.760592384240358e-5	-0.0003353532772047322
15676.243471850708	-0.006604556022770677	-0.0002002515930220054	-6.058449338222754e-5	-0.00035269304002660514
15676.460048653957	-0.006162170096592121	-0.000186838354320972	-6.932268723451109e-5	-0.0004035624949324995
15676.676628449346	-0.005556591676732643	-0.00016847708327436252	-6.446877816635569e-5	-0.0003753054302994785
15676.893211236915	-0.005149303873331065	-0.00015612802738500326	-4.4069464370515884e-5	-0.00025655068637977493
15677.109797016708	-0.005080871016969991	-0.00015405312811030497	-4.8716474928663676e-5	-0.00028360328993046614
15677.326385788763	-0.0046482177427284825	-0.000140934985559263	-6.325675281679963e-5	-0.0003682496164887183
15677.542977553125	-0.0037501704277563457	-0.00011370599320727407	-2.3523412997901027e-5	-0.0001369417086594779
15677.759572309833	-0.00317803028296744	-9.63585780243599e-5	1.3382560111465841e-5	7.790666465218416e-5
15677.976170058928	-0.0029774536988615378	-9.027705182462162e-5	-7.374450709119459e-6	-4.29304149283961e-5
15678.192770800453	-0.0030180643993619675	-9.150837720681424e-5	-4.077377395986662e-5	-0.00023736480225287394
15678.409374534447	-0.003024259843772142	-9.169622444565047e-5	-1.9048333444033782e-5	-0.00011089000261884696
15678.625981260955	-0.002805943018166638	-8.507681021700573e-5	-2.113156971185278e-6	-1.2301757671202735e-5
15678.842590980015	-0.0027772285220066975	-8.420618037012013e-5	-6.0668150085888605e-5	-0.00035318004809559535
15679.05920369167	-0.0029228877100598402	-8.86225990279934e-5	-0.00011550409308979787	-0.000672407863021054
15679.27581939596	-0.002665449824602512	-8.081702564966056e-5	-8.905644484634204e-5	-0.0005184426990031094
15679.492438092928	-0.002097931134440457	-6.360973398873865e-5	-2.228488593203257e-5	-0.00012973161492706883
15679.709059782615	-0.0023822114029827444	-7.222917433325931e-5	-3.589460062636057e-6	-2.089606615273891e-5
15679.925684465094	-0.0030447794009131847	-9.23183819368479e-5	-2.1359849993816295e-5	-0.00012434651192513356
15680.14231214034	-0.0029482518355084925	-8.93916448971163e-5	1.04762953488278e-5	6.098782458216551e-5
15680.35894280843	-0.00260720164814526	-7.905092811244893e-5	6.095450302356512e-5	0.0003548470536686634
15680.575576469404	-0.0025854318267148025	-7.839086233267151e-5	7.3169383478338e-5	0.00042595606326251416
15680.792213123304	-0.002679284014071879	-8.123648132084538e-5	7.051707349570543e-5	0.0004105156226704664
15681.00885277017	-0.002998461597304777	-9.091401593164094e-5	4.336208043416371e-5	0.00025243264598610513
15681.225495410044	-0.0033579355135344626	-0.00010181334423269077	1.6196126228927642e-5	9.428585892922261e-5
15681.442141042968	-0.0033633422028048173	-0.00010197727624199323	2.2531598822135953e-5	0.00013116785569375052
15681.658789668982	-0.00345359948632185	-0.00010471389695409104	-1.6889463319829196e-5	-9.832212551662311e-5
15681.875441288128	-0.0036391721252802263	-0.0001103405002328869	-5.533841483255776e-5	-0.00032215295809131297
